$$APEX,282,05:22:52,5157.8551,00025.0460,26482,005,081,09,-16.00,-17.44,01D,8F9,0000,0000,2E1A0F142,37*EEC9
$$APEX,283,05:23:11,5157.7921,00025.1649,26633,023,168,05,-15.94,-17.00,01D,8F8,,,A65830443,37*5C3D
$$APEX,284,05:23:30,5157.6948,00025.2443,26793,,,,,,,,,,,*80F1
$$APEX,285,05:24:03,5157.4601,00025.2652,26999,026,145,06,-15.63,-16.75,01D,8FA,0000,0000,4C4C2D391,3C*492A
$$APEX,286,05:24:23,5157.3041,00025.2577,27165,015,171,06,-15.56,-16.56,01D,8FA,,,2B1B0E121,3C*6C4D
$$APEX,287,05:24:42,5157.2042,00025.2062,27313,,,,,,,,,,,*25E5
$$APEX,288,05:25:15,5157.0463,00025.2259,27607,063,168,06,-15.25,-17.25,01E,8FA,0000,0000,3D27151A1,3A*140F
$$APEX,289,05:25:34,5156.9422,00025.2264,27692,026,173,08,-15.19,-19.06,01D,8F9,,,4C371B221,3A*352D
$$APEX,290,05:25:53,5156.8434,00025.2074,27122,,,,,,,,,,,*2726
$$APEX,291,05:26:26,5156.7051,00025.3722,26374,,,03,-15.63,-41.06,01D,8FA,0000,0000,BC67425D3,35*A8B0
$$APEX,292,05:26:46,5156.7144,00025.6089,26025,167,189,04,-16.06,-45.69,01D,8F8,,,11B45B702,35*2AC5
$$APEX,293,05:27:05,,,,,,,,,,,,,,*92C5
$$APEX,294,05:27:33,5156.5181,00025.7732,25070,044,200,03,-17.13,-52.06,01E,8F9,0000,0000,2C1A0F152,33*5EA6
$$APEX,295,05:27:52,,,24630,054,164,,-17.56,-54.06,01E,8F8,,,301D10152,33*E7C2
$$APEX,296,05:28:09,5156.1638,00025.4702,23809,,,,,,,,,,,*8444
$$APEX,297,05:28:42,5155.9447,00025.4035,22313,034,128,06,-18.50,-55.06,01E,8F7,0000,0000,472E0E0F1,35*5214
$$APEX,298,05:29:01,5155.9095,00025.4678,21650,061,159,04,-18.88,-55.31,01E,8F7,,,341D0E122,35*D968
$$APEX,299,05:29:19,,,,,,,,,,,,,,*B1A2
$$APEX,300,05:29:47,5155.7527,00025.4847,20022,029,110,05,-19.69,-55.88,01E,8F6,0000,0000,351E0E132,35*13EA
$$APEX,301,05:30:05,,,,,,,-20.13,-56.69,01E,8FC,,,4E1657231,35*D5FB

$$APEX,303,05:31:04,5155.2672,00025.7815,18814,049,141,05,-21.31,-58.50,01E,8F6,0000,0000,311C0F142,30*4A70
$$APEX,304,05:31:24,5155.1589,00026.0102,18434,043,113,04,-21.81,-59.44,01E,8F4,,,301C0F142,30*07FC
$$APEX,305,05:31:43,5155.1374,00026.0146,17939,,,,,,,,,,,*AF5E
$$APEX,306,05:32:16,,00026.1986,,034,115,03,-23.25,-60.25,023,8F3,0000,0000,341F10152,38*AAB9
$$APEX,307,05:32:33,,,,,,,-23.81,-59.56,02B,8F3,,,341F10152,38*1BFD

$$APEX,309,05:33:25,5154.7605,00026.6338,15577,055,096,05,-25.13,-56.50,04E,8F1,0000,00A8,D39A5A712,33*5099

