


$$APEX,311,10:09:40,5222.4232,00038.2441,1928,042,076,07,-7.00,2.06,A63,8BA,0005,0000,4C4C26301,95,PING*2480
   $$APEX,312,10:10:31,5222.4727,00038.7592,1401,038,079,06,-1.38,5.56,B28,8C6,0005,0000,4C4C3B491,48*D1B7


$$APEX,313,10:11:21,5222.5470,00039.1665,845,021,052,06,1.06,9.44,BFE,8D4,0009,0000,4D4C37441,53*641D
    $$APEX,314,10:12:10,5222.6392,00039.4463,393,031,081,05,6.50,14.13,CC4,8E4,0006,0000,4D4C2F3A1,53*AFAF


$$APEX,315,10:13:00,5222.6846,00039.6623,32,000,000,05,7.25,18.38,D20,8F1,0000,0000,08CC637A2,3D*71B1
   $$APEX,316,10:13:49,5222.6835,00039.6613,32,000,000,05,7.94,19.94,D20,8F8,0000,0000,A37A3E4D2,3D*DE00


$$APEX,317,10:14:38,5222.6672,00039.6429,38,000,000,05,8.13,21.25,D20,8FE,0000,0000,FCC25F752,3E*3B4B
   $$APEX,318,10:15:27,5222.6644,00039.6393,40,000,000,06,9.38,22.38,D20,902,0000,0000,F8BF5E742,3C*D632


$$APEX,319,10:16:16,5222.6643,00039.6380,41,000,000,05,9.69,23.25,D1F,907,0000,0000,E5B1576B2,40*7F0F
   $$APEX,320,10:17:05,5222.6645,00039.6366,41,000,000,07,10.25,23.81,D1F,90A,0000,0000,ECB85B702,41*AE9C


$$APEX,321,10:17:55,5222.6651,00039.6355,42,000,000,07,11.06,24.31,D1F,90F,0000,0000,08CC657C2,44*0E54
    $$APEX,322,10:18:44,5222.6655,00039.6346,42,000,000,07,12.25,24.69,D1F,911,0000,0000,1CDD6D852,43*C622


$$APEX,323,10:19:34,5222.6656,00039.6337,42,000,000,07,12.25,25.31,D1F,915,0000,0000,35F076902,41*B72B
    $$APEX,324,10:20:23,5222.6657,00039.6331,43,000,000,07,12.81,25.44,D1F,919,0000,0000,F0B75C702,42*238D


$$APEX,325,10:21:13,5222.6666,00039.6324,46,000,000,08,13.44,25.56,D1E,91C,0000,0000,27E7738B2,47*6FA8
    $$APEX,326,10:22:02,5222.6662,00039.6325,48,000,000,09,13.81,25.81,D1F,920,0000,0000,38F278932,48*ADB7


$$APEX,327,10:22:52,5222.6662,00039.6324,48,000,000,09,13.94,26.00,D1E,922,0000,0000,5506809B2,4B*D4B7
    $$APEX,328,10:23:41,5222.6663,00039.6324,47,000,000,10,14.44,26.31,D1E,926,0000,0000,5407829F2,4B*C51B


$$APEX,329,10:24:31,5222.6662,00039.6321,46,000,000,11,14.75,26.31,D1E,929,0000,0000,B98844542,4C*4F92
     $$APEX,330,10:25:21,5222.6660,00039.6316,45,000,000,10,14.81,26.00,D1F,92B,0000,0000,977038462,4D*C9C6


$$APEX,331,10:26:11,5222.6656,00039.6311,44,000,000,10,14.88,25.19,D1E,92F,0000,0000,7A5A2E392,4F*5BA5
